"incident_count","year_value","month_value","offense_desc","total_incidents_by_year","avg_incidents_by_month"
122,2021,4,"Drug Equipment Violations  ",1469,122.4166666666666667
127,2021,3,"Drug Equipment Violations  ",1469,122.4166666666666667
86,2021,2,"Drug Equipment Violations  ",1469,122.4166666666666667
77,2021,1,"Drug Equipment Violations  ",1469,122.4166666666666667
76,2020,12,"Drug Equipment Violations  ",1497,124.7500000000000000
83,2020,11,"Drug Equipment Violations  ",1497,124.7500000000000000
118,2020,10,"Drug Equipment Violations  ",1497,124.7500000000000000
120,2020,9,"Drug Equipment Violations  ",1497,124.7500000000000000
101,2020,8,"Drug Equipment Violations  ",1497,124.7500000000000000
78,2020,7,"Drug Equipment Violations  ",1497,124.7500000000000000
60,2020,6,"Drug Equipment Violations  ",1497,124.7500000000000000
143,2020,5,"Drug Equipment Violations  ",1497,124.7500000000000000
158,2020,4,"Drug Equipment Violations  ",1497,124.7500000000000000
168,2020,3,"Drug Equipment Violations  ",1497,124.7500000000000000
202,2020,2,"Drug Equipment Violations  ",1497,124.7500000000000000
190,2020,1,"Drug Equipment Violations  ",1497,124.7500000000000000
156,2019,12,"Drug Equipment Violations  ",2482,206.8333333333333333
158,2019,11,"Drug Equipment Violations  ",2482,206.8333333333333333
226,2019,10,"Drug Equipment Violations  ",2482,206.8333333333333333
199,2019,9,"Drug Equipment Violations  ",2482,206.8333333333333333
219,2019,8,"Drug Equipment Violations  ",2482,206.8333333333333333
229,2019,7,"Drug Equipment Violations  ",2482,206.8333333333333333
201,2019,6,"Drug Equipment Violations  ",2482,206.8333333333333333
207,2019,5,"Drug Equipment Violations  ",2482,206.8333333333333333
232,2019,4,"Drug Equipment Violations  ",2482,206.8333333333333333
216,2019,3,"Drug Equipment Violations  ",2482,206.8333333333333333
181,2019,2,"Drug Equipment Violations  ",2482,206.8333333333333333
258,2019,1,"Drug Equipment Violations  ",2482,206.8333333333333333
230,2018,12,"Drug Equipment Violations  ",4364,363.6666666666666667
277,2018,11,"Drug Equipment Violations  ",4364,363.6666666666666667
332,2018,10,"Drug Equipment Violations  ",4364,363.6666666666666667
305,2018,9,"Drug Equipment Violations  ",4364,363.6666666666666667
370,2018,8,"Drug Equipment Violations  ",4364,363.6666666666666667
360,2018,7,"Drug Equipment Violations  ",4364,363.6666666666666667
360,2018,6,"Drug Equipment Violations  ",4364,363.6666666666666667
371,2018,5,"Drug Equipment Violations  ",4364,363.6666666666666667
412,2018,4,"Drug Equipment Violations  ",4364,363.6666666666666667
447,2018,3,"Drug Equipment Violations  ",4364,363.6666666666666667
454,2018,2,"Drug Equipment Violations  ",4364,363.6666666666666667
446,2018,1,"Drug Equipment Violations  ",4364,363.6666666666666667
339,2017,12,"Drug Equipment Violations  ",5164,430.3333333333333333
445,2017,11,"Drug Equipment Violations  ",5164,430.3333333333333333
424,2017,10,"Drug Equipment Violations  ",5164,430.3333333333333333
424,2017,9,"Drug Equipment Violations  ",5164,430.3333333333333333
460,2017,8,"Drug Equipment Violations  ",5164,430.3333333333333333
444,2017,7,"Drug Equipment Violations  ",5164,430.3333333333333333
445,2017,6,"Drug Equipment Violations  ",5164,430.3333333333333333
444,2017,5,"Drug Equipment Violations  ",5164,430.3333333333333333
446,2017,4,"Drug Equipment Violations  ",5164,430.3333333333333333
411,2017,3,"Drug Equipment Violations  ",5164,430.3333333333333333
428,2017,2,"Drug Equipment Violations  ",5164,430.3333333333333333
454,2017,1,"Drug Equipment Violations  ",5164,430.3333333333333333
380,2016,12,"Drug Equipment Violations  ",5284,440.3333333333333333
389,2016,11,"Drug Equipment Violations  ",5284,440.3333333333333333
397,2016,10,"Drug Equipment Violations  ",5284,440.3333333333333333
419,2016,9,"Drug Equipment Violations  ",5284,440.3333333333333333
447,2016,8,"Drug Equipment Violations  ",5284,440.3333333333333333
375,2016,7,"Drug Equipment Violations  ",5284,440.3333333333333333
418,2016,6,"Drug Equipment Violations  ",5284,440.3333333333333333
436,2016,5,"Drug Equipment Violations  ",5284,440.3333333333333333
529,2016,4,"Drug Equipment Violations  ",5284,440.3333333333333333
576,2016,3,"Drug Equipment Violations  ",5284,440.3333333333333333
494,2016,2,"Drug Equipment Violations  ",5284,440.3333333333333333
424,2016,1,"Drug Equipment Violations  ",5284,440.3333333333333333
450,2015,12,"Drug Equipment Violations  ",5048,420.6666666666666667
396,2015,11,"Drug Equipment Violations  ",5048,420.6666666666666667
466,2015,10,"Drug Equipment Violations  ",5048,420.6666666666666667
427,2015,9,"Drug Equipment Violations  ",5048,420.6666666666666667
428,2015,8,"Drug Equipment Violations  ",5048,420.6666666666666667
391,2015,7,"Drug Equipment Violations  ",5048,420.6666666666666667
420,2015,6,"Drug Equipment Violations  ",5048,420.6666666666666667
411,2015,5,"Drug Equipment Violations  ",5048,420.6666666666666667
453,2015,4,"Drug Equipment Violations  ",5048,420.6666666666666667
441,2015,3,"Drug Equipment Violations  ",5048,420.6666666666666667
355,2015,2,"Drug Equipment Violations  ",5048,420.6666666666666667
410,2015,1,"Drug Equipment Violations  ",5048,420.6666666666666667
2,2022,5,"Drunkenness    ",8,2.6666666666666667
4,2022,4,"Drunkenness    ",8,2.6666666666666667
2,2022,3,"Drunkenness    ",8,2.6666666666666667
4,2021,12,"Drunkenness    ",25,2.0833333333333333
1,2021,11,"Drunkenness    ",25,2.0833333333333333
2,2021,10,"Drunkenness    ",25,2.0833333333333333
3,2021,9,"Drunkenness    ",25,2.0833333333333333
1,2021,8,"Drunkenness    ",25,2.0833333333333333
1,2021,7,"Drunkenness    ",25,2.0833333333333333
1,2021,6,"Drunkenness    ",25,2.0833333333333333
3,2021,5,"Drunkenness    ",25,2.0833333333333333
5,2021,4,"Drunkenness    ",25,2.0833333333333333
1,2021,3,"Drunkenness    ",25,2.0833333333333333
2,2021,2,"Drunkenness    ",25,2.0833333333333333
1,2021,1,"Drunkenness    ",25,2.0833333333333333
2,2020,12,"Drunkenness    ",20,2.2222222222222222
2,2020,11,"Drunkenness    ",20,2.2222222222222222
1,2020,10,"Drunkenness    ",20,2.2222222222222222
3,2020,9,"Drunkenness    ",20,2.2222222222222222
1,2020,8,"Drunkenness    ",20,2.2222222222222222
4,2020,6,"Drunkenness    ",20,2.2222222222222222
2,2020,5,"Drunkenness    ",20,2.2222222222222222
2,2020,4,"Drunkenness    ",20,2.2222222222222222
3,2020,3,"Drunkenness    ",20,2.2222222222222222
2,2019,12,"Drunkenness    ",19,1.7272727272727273
1,2019,11,"Drunkenness    ",19,1.7272727272727273
4,2019,10,"Drunkenness    ",19,1.7272727272727273
1,2019,9,"Drunkenness    ",19,1.7272727272727273
1,2019,8,"Drunkenness    ",19,1.7272727272727273
2,2019,7,"Drunkenness    ",19,1.7272727272727273
1,2019,6,"Drunkenness    ",19,1.7272727272727273
2,2019,5,"Drunkenness    ",19,1.7272727272727273
2,2019,4,"Drunkenness    ",19,1.7272727272727273
2,2019,3,"Drunkenness    ",19,1.7272727272727273
1,2019,1,"Drunkenness    ",19,1.7272727272727273
1,2018,12,"Drunkenness    ",32,2.6666666666666667
2,2018,11,"Drunkenness    ",32,2.6666666666666667
5,2018,10,"Drunkenness    ",32,2.6666666666666667
2,2018,9,"Drunkenness    ",32,2.6666666666666667
2,2018,8,"Drunkenness    ",32,2.6666666666666667
5,2018,7,"Drunkenness    ",32,2.6666666666666667
3,2018,6,"Drunkenness    ",32,2.6666666666666667
3,2018,5,"Drunkenness    ",32,2.6666666666666667
2,2018,4,"Drunkenness    ",32,2.6666666666666667
2,2018,3,"Drunkenness    ",32,2.6666666666666667
2,2018,2,"Drunkenness    ",32,2.6666666666666667
3,2018,1,"Drunkenness    ",32,2.6666666666666667
6,2017,9,"Drunkenness    ",27,3.0000000000000000
3,2017,8,"Drunkenness    ",27,3.0000000000000000
4,2017,7,"Drunkenness    ",27,3.0000000000000000
1,2017,6,"Drunkenness    ",27,3.0000000000000000
3,2017,5,"Drunkenness    ",27,3.0000000000000000
3,2017,4,"Drunkenness    ",27,3.0000000000000000
4,2017,3,"Drunkenness    ",27,3.0000000000000000
1,2017,2,"Drunkenness    ",27,3.0000000000000000
2,2017,1,"Drunkenness    ",27,3.0000000000000000
2,2016,12,"Drunkenness    ",21,1.9090909090909091
2,2016,11,"Drunkenness    ",21,1.9090909090909091
2,2016,10,"Drunkenness    ",21,1.9090909090909091
1,2016,9,"Drunkenness    ",21,1.9090909090909091
3,2016,8,"Drunkenness    ",21,1.9090909090909091
4,2016,7,"Drunkenness    ",21,1.9090909090909091
1,2016,6,"Drunkenness    ",21,1.9090909090909091
1,2016,5,"Drunkenness    ",21,1.9090909090909091
3,2016,4,"Drunkenness    ",21,1.9090909090909091
1,2016,3,"Drunkenness    ",21,1.9090909090909091
1,2016,1,"Drunkenness    ",21,1.9090909090909091
4,2015,12,"Drunkenness    ",17,1.8888888888888889
3,2015,11,"Drunkenness    ",17,1.8888888888888889
1,2015,9,"Drunkenness    ",17,1.8888888888888889
3,2015,8,"Drunkenness    ",17,1.8888888888888889
1,2015,6,"Drunkenness    ",17,1.8888888888888889
1,2015,5,"Drunkenness    ",17,1.8888888888888889
1,2015,4,"Drunkenness    ",17,1.8888888888888889
1,2015,3,"Drunkenness    ",17,1.8888888888888889
2,2015,2,"Drunkenness    ",17,1.8888888888888889
1,2022,5,"DUI",12,2.4000000000000000
3,2022,4,"DUI",12,2.4000000000000000
4,2022,3,"DUI",12,2.4000000000000000
3,2022,2,"DUI",12,2.4000000000000000
1,2022,1,"DUI",12,2.4000000000000000
1,2021,12,"DUI",14,1.4000000000000000
2,2021,11,"DUI",14,1.4000000000000000
1,2021,10,"DUI",14,1.4000000000000000
1,2021,9,"DUI",14,1.4000000000000000
1,2021,8,"DUI",14,1.4000000000000000
2,2021,5,"DUI",14,1.4000000000000000
2,2021,4,"DUI",14,1.4000000000000000
1,2021,3,"DUI",14,1.4000000000000000
1,2021,2,"DUI",14,1.4000000000000000
2,2021,1,"DUI",14,1.4000000000000000
1,2020,12,"DUI",8,1.3333333333333333
1,2020,10,"DUI",8,1.3333333333333333
2,2020,8,"DUI",8,1.3333333333333333
2,2020,7,"DUI",8,1.3333333333333333
1,2020,6,"DUI",8,1.3333333333333333
1,2020,4,"DUI",8,1.3333333333333333
1,2019,12,"DUI",17,1.7000000000000000
6,2019,11,"DUI",17,1.7000000000000000
1,2019,10,"DUI",17,1.7000000000000000
1,2019,8,"DUI",17,1.7000000000000000
1,2019,7,"DUI",17,1.7000000000000000
1,2019,6,"DUI",17,1.7000000000000000
2,2019,5,"DUI",17,1.7000000000000000
2,2019,4,"DUI",17,1.7000000000000000
1,2019,3,"DUI",17,1.7000000000000000
1,2019,2,"DUI",17,1.7000000000000000
1,2018,11,"DUI",19,1.7272727272727273
2,2018,10,"DUI",19,1.7272727272727273
2,2018,9,"DUI",19,1.7272727272727273
1,2018,8,"DUI",19,1.7272727272727273
3,2018,7,"DUI",19,1.7272727272727273
3,2018,6,"DUI",19,1.7272727272727273
2,2018,5,"DUI",19,1.7272727272727273
1,2018,4,"DUI",19,1.7272727272727273
1,2018,3,"DUI",19,1.7272727272727273
2,2018,2,"DUI",19,1.7272727272727273
1,2018,1,"DUI",19,1.7272727272727273
3,2017,12,"DUI",17,1.8888888888888889
2,2017,11,"DUI",17,1.8888888888888889
4,2017,10,"DUI",17,1.8888888888888889
2,2017,8,"DUI",17,1.8888888888888889
2,2017,7,"DUI",17,1.8888888888888889
1,2017,5,"DUI",17,1.8888888888888889
1,2017,4,"DUI",17,1.8888888888888889
1,2017,3,"DUI",17,1.8888888888888889
1,2017,2,"DUI",17,1.8888888888888889
3,2016,10,"DUI",14,1.4000000000000000
1,2016,9,"DUI",14,1.4000000000000000
2,2016,8,"DUI",14,1.4000000000000000
1,2016,7,"DUI",14,1.4000000000000000
1,2016,6,"DUI",14,1.4000000000000000
1,2016,5,"DUI",14,1.4000000000000000
1,2016,4,"DUI",14,1.4000000000000000
1,2016,3,"DUI",14,1.4000000000000000
1,2016,2,"DUI",14,1.4000000000000000
2,2016,1,"DUI",14,1.4000000000000000
1,2015,12,"DUI",10,1.2500000000000000
1,2015,11,"DUI",10,1.2500000000000000
1,2015,8,"DUI",10,1.2500000000000000
1,2015,6,"DUI",10,1.2500000000000000
2,2015,5,"DUI",10,1.2500000000000000
1,2015,4,"DUI",10,1.2500000000000000
2,2015,3,"DUI",10,1.2500000000000000
1,2015,1,"DUI",10,1.2500000000000000
11,2022,5,"Embezzlement    ",98,19.6000000000000000
18,2022,4,"Embezzlement    ",98,19.6000000000000000
18,2022,3,"Embezzlement    ",98,19.6000000000000000
22,2022,2,"Embezzlement    ",98,19.6000000000000000
29,2022,1,"Embezzlement    ",98,19.6000000000000000
24,2021,12,"Embezzlement    ",258,21.5000000000000000
20,2021,11,"Embezzlement    ",258,21.5000000000000000
28,2021,10,"Embezzlement    ",258,21.5000000000000000
29,2021,9,"Embezzlement    ",258,21.5000000000000000
20,2021,8,"Embezzlement    ",258,21.5000000000000000
28,2021,7,"Embezzlement    ",258,21.5000000000000000
12,2021,6,"Embezzlement    ",258,21.5000000000000000
24,2021,5,"Embezzlement    ",258,21.5000000000000000
18,2021,4,"Embezzlement    ",258,21.5000000000000000
24,2021,3,"Embezzlement    ",258,21.5000000000000000
15,2021,2,"Embezzlement    ",258,21.5000000000000000
16,2021,1,"Embezzlement    ",258,21.5000000000000000
28,2020,12,"Embezzlement    ",332,27.6666666666666667
25,2020,11,"Embezzlement    ",332,27.6666666666666667
39,2020,10,"Embezzlement    ",332,27.6666666666666667
23,2020,9,"Embezzlement    ",332,27.6666666666666667
25,2020,8,"Embezzlement    ",332,27.6666666666666667
30,2020,7,"Embezzlement    ",332,27.6666666666666667
30,2020,6,"Embezzlement    ",332,27.6666666666666667
14,2020,5,"Embezzlement    ",332,27.6666666666666667
22,2020,4,"Embezzlement    ",332,27.6666666666666667
26,2020,3,"Embezzlement    ",332,27.6666666666666667
20,2020,2,"Embezzlement    ",332,27.6666666666666667
50,2020,1,"Embezzlement    ",332,27.6666666666666667
45,2019,12,"Embezzlement    ",463,38.5833333333333333
48,2019,11,"Embezzlement    ",463,38.5833333333333333
38,2019,10,"Embezzlement    ",463,38.5833333333333333
41,2019,9,"Embezzlement    ",463,38.5833333333333333
41,2019,8,"Embezzlement    ",463,38.5833333333333333
39,2019,7,"Embezzlement    ",463,38.5833333333333333
44,2019,6,"Embezzlement    ",463,38.5833333333333333
36,2019,5,"Embezzlement    ",463,38.5833333333333333
44,2019,4,"Embezzlement    ",463,38.5833333333333333
25,2019,3,"Embezzlement    ",463,38.5833333333333333
26,2019,2,"Embezzlement    ",463,38.5833333333333333
36,2019,1,"Embezzlement    ",463,38.5833333333333333
56,2018,12,"Embezzlement    ",564,47.0000000000000000
48,2018,11,"Embezzlement    ",564,47.0000000000000000
46,2018,10,"Embezzlement    ",564,47.0000000000000000
39,2018,9,"Embezzlement    ",564,47.0000000000000000
49,2018,8,"Embezzlement    ",564,47.0000000000000000
50,2018,7,"Embezzlement    ",564,47.0000000000000000
55,2018,6,"Embezzlement    ",564,47.0000000000000000
56,2018,5,"Embezzlement    ",564,47.0000000000000000
42,2018,4,"Embezzlement    ",564,47.0000000000000000
43,2018,3,"Embezzlement    ",564,47.0000000000000000
33,2018,2,"Embezzlement    ",564,47.0000000000000000
47,2018,1,"Embezzlement    ",564,47.0000000000000000
62,2017,12,"Embezzlement    ",601,50.0833333333333333
63,2017,11,"Embezzlement    ",601,50.0833333333333333
27,2017,10,"Embezzlement    ",601,50.0833333333333333
51,2017,9,"Embezzlement    ",601,50.0833333333333333
44,2017,8,"Embezzlement    ",601,50.0833333333333333
62,2017,7,"Embezzlement    ",601,50.0833333333333333
55,2017,6,"Embezzlement    ",601,50.0833333333333333
51,2017,5,"Embezzlement    ",601,50.0833333333333333
34,2017,4,"Embezzlement    ",601,50.0833333333333333
53,2017,3,"Embezzlement    ",601,50.0833333333333333
43,2017,2,"Embezzlement    ",601,50.0833333333333333
56,2017,1,"Embezzlement    ",601,50.0833333333333333
71,2016,12,"Embezzlement    ",590,49.1666666666666667
41,2016,11,"Embezzlement    ",590,49.1666666666666667
56,2016,10,"Embezzlement    ",590,49.1666666666666667
66,2016,9,"Embezzlement    ",590,49.1666666666666667
48,2016,8,"Embezzlement    ",590,49.1666666666666667
52,2016,7,"Embezzlement    ",590,49.1666666666666667
46,2016,6,"Embezzlement    ",590,49.1666666666666667
43,2016,5,"Embezzlement    ",590,49.1666666666666667
34,2016,4,"Embezzlement    ",590,49.1666666666666667
55,2016,3,"Embezzlement    ",590,49.1666666666666667
27,2016,2,"Embezzlement    ",590,49.1666666666666667
51,2016,1,"Embezzlement    ",590,49.1666666666666667
45,2015,12,"Embezzlement    ",574,47.8333333333333333
57,2015,11,"Embezzlement    ",574,47.8333333333333333
51,2015,10,"Embezzlement    ",574,47.8333333333333333
53,2015,9,"Embezzlement    ",574,47.8333333333333333
69,2015,8,"Embezzlement    ",574,47.8333333333333333
41,2015,7,"Embezzlement    ",574,47.8333333333333333
51,2015,6,"Embezzlement    ",574,47.8333333333333333
49,2015,5,"Embezzlement    ",574,47.8333333333333333
35,2015,4,"Embezzlement    ",574,47.8333333333333333
45,2015,3,"Embezzlement    ",574,47.8333333333333333
34,2015,2,"Embezzlement    ",574,47.8333333333333333
44,2015,1,"Embezzlement    ",574,47.8333333333333333
1,2022,4,"Escape    ",1,1.00000000000000000000
1,2021,10,"Escape    ",3,1.00000000000000000000
1,2021,9,"Escape    ",3,1.00000000000000000000
1,2021,5,"Escape    ",3,1.00000000000000000000
1,2020,12,"Escape    ",2,1.00000000000000000000
1,2020,9,"Escape    ",2,1.00000000000000000000
1,2019,9,"Escape    ",1,1.00000000000000000000
1,2018,10,"Escape    ",2,1.00000000000000000000
1,2018,6,"Escape    ",2,1.00000000000000000000
1,2017,9,"Escape    ",2,1.00000000000000000000
1,2017,1,"Escape    ",2,1.00000000000000000000
1,2016,9,"Escape    ",4,1.3333333333333333
2,2016,3,"Escape    ",4,1.3333333333333333
1,2016,1,"Escape    ",4,1.3333333333333333
1,2015,1,"Escape    ",1,1.00000000000000000000
8,2022,5,"Extortion or Blackmail    ",90,18.0000000000000000
20,2022,4,"Extortion or Blackmail    ",90,18.0000000000000000
22,2022,3,"Extortion or Blackmail    ",90,18.0000000000000000
21,2022,2,"Extortion or Blackmail    ",90,18.0000000000000000
19,2022,1,"Extortion or Blackmail    ",90,18.0000000000000000
20,2021,12,"Extortion or Blackmail    ",184,15.3333333333333333
13,2021,11,"Extortion or Blackmail    ",184,15.3333333333333333
16,2021,10,"Extortion or Blackmail    ",184,15.3333333333333333
13,2021,9,"Extortion or Blackmail    ",184,15.3333333333333333
8,2021,8,"Extortion or Blackmail    ",184,15.3333333333333333
14,2021,7,"Extortion or Blackmail    ",184,15.3333333333333333
